itemid,shopid,product_name,stock,sold,historical_sold,brand,catid,price,price_min,price_max,shop_name,follower_count,products,rating_normal,rating_bad,rating_good,item_count,rating_star,response_time,response_rate,Unisex,Female,Male,color,size,kimono,kaki,jean,bomber,cardigan,sơ mi,gió/dù/jacket,blazer,croptop/gile,thể thao,áo khoác phao/áo phao,nỉ/hoodie,denim,dạ/lông,len,da,chống nắng,thun,lửng,time_summer,time_winter,location_encoded
20945300144,161050540,"Áo khoác bomber unisex Varsity Jacket - Áo bóng chày thêu hình Gấu Kute, chất nỉ bông cotton dày dặn",5109,110,116,0,100017,1690000,1690000,1690000,Tiny Clothes,111170,99,1233,280,49831,99,4.862175,3551.0,100,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1617417,2529000,325.87231721896677
8307149256,161050540,Áo khoác bomber unisex DaftPunk - Áo khoác bóng chày chất kaki oversized trẻ trung năng động,107,16,2922,0,100017,2000000,2000000,2000000,Tiny Clothes,111170,99,1233,280,49831,99,4.862175,3551.0,100,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31536000,25932210,329.5219575852767
18334766347,613901940,Áo khoác nỉ bomber  nam nữ form rộng phong cách oversize trẻ trung chất nỉ siêu đẹp,90266,9,2750,0,100017,1290000,1290000,1290000,newhoodie2022,254,22,4,1,76,22,4.777778,,9,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4121651,2529000,191.13745371984197
15218571387,613901940,Áo khoác bomber choose nam nữ from rộng,9999,0,1,0,100017,1290000,1290000,1290000,newhoodie2022,254,22,4,1,76,22,4.777778,,9,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,11910861,202.59421163181963
15512643322,613901940,Áo khoác nỉ nam nữ chất nỉ bông dày dặn siêu ấm,2997,0,5,0,100017,2420000,2420000,2420000,newhoodie2022,254,22,4,1,76,22,4.777778,,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15768000,12764907,202.59421163181963
13060380313,613901940,Áo khoác hoodie nỉ nam nữ unisex from rộng nỉ bông,5995,0,5,0,100017,1420000,1420000,1420000,newhoodie2022,254,22,4,1,76,22,4.777778,,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15768000,11972975,202.59421163181963
12796564186,18358096,Áo Khoác Lông Vạch Tay,801,1216,1265,0,100017,790000,790000,1050000,giare01,97132,552,2295,1209,39322,552,4.705274,9964.0,60,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061203,2529000,671.5622894395854
21635945122,18358096,Áo Khoác Lông Cừu Áo Lông Unisex Nam Nữ,504,1708,1968,0,100017,900000,900000,1050000,giare01,97132,552,2295,1209,39322,552,4.705274,9964.0,60,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3864906,2529000,621.236538513043
14110217752,18358096,Áo Khoác Nỉ Mũ Đinh,80,9,16,0,100017,950000,950000,950000,giare01,97132,552,2295,1209,39322,552,4.705274,9964.0,60,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,13107001,671.5622894395854
15751570845,18358096,Áo Khoác Cadigan Chữ,2343,441,532,0,100017,690000,690000,690000,giare01,97132,552,2295,1209,39322,552,4.705274,9964.0,60,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,6797901,671.5622894395854
21148726983,18358096,Áo Khoác Lông Mũ Thêu Chữ C,979,151,206,0,100017,900000,900000,1090000,giare01,97132,552,2295,1209,39322,552,4.705274,9964.0,60,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795833,2529000,621.236538513043
12145481399,18358096,Set Áo Khoác Lông Kèm Váy Body,93,5,46,0,100017,1390000,1390000,1390000,giare01,97132,552,2295,1209,39322,552,4.705274,9964.0,60,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,15164006,671.5622894395854
13740189538,18358096,Áo Khoác Nỉ Khoá Thụng Logo Mèo,159,24,84,0,100017,590000,590000,590000,giare01,97132,552,2295,1209,39322,552,4.705274,9964.0,60,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,15827112,671.5622894395854
20947042850,18358096,Áo Khoác Cadigan Viền,987,54,207,0,100017,850000,850000,850000,giare01,97132,552,2295,1209,39322,552,4.705274,9964.0,60,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208937,2529000,671.5622894395854
16084596804,18358096,Áo Khoác Lông LoGo Siêu Ấm,44,16,21,0,100017,950000,950000,950000,giare01,97132,552,2295,1209,39322,552,4.705274,9964.0,60,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134284,2529000,673.3448772366089
21055404787,16771696,"Áo Khoác,Áo Gió TEELAB Phối Màu Đen Trắng",39823,2647,2648,0,100011,1540000,1540000,1540000,AESHOP0707,117,21,0,6,2845,21,4.967391,10347.0,63,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217613,671.5622894395854
22800734705,16771696,"Áo Khoác,Áo Gió TEELAB Phối 3 Màu Unisex Nam Nữ",39842,2635,2635,0,100011,1485000,1485000,1485000,AESHOP0707,117,21,0,6,2845,21,4.967391,10347.0,63,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217959,621.236538513043
17887834785,16771696,"Áo Khoác,Áo Gió TEELAB Unisex Nam Nữ",39837,2643,2643,0,100011,1595000,1595000,1595000,AESHOP0707,117,21,0,6,2845,21,4.967391,10347.0,63,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229366,671.5622894395854
23000733643,16771696,"Áo Khoác,Áo Lông Dầy Dặn Form Rộng Nam Nữ",79840,2642,2642,0,100017,1764000,1764000,1764000,AESHOP0707,117,21,0,6,2845,21,4.967391,10347.0,63,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218434,671.5622894395854
23500734102,16771696,"Áo Khoác,Áo Gió TEELAB Có Mũ Unisex Nam Nữ",79987,2509,2509,0,100011,1485000,1485000,1485000,AESHOP0707,117,21,0,6,2845,21,4.967391,10347.0,63,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218257,671.5622894395854
18237227146,841425393,!! Áo khoác Bomber Varsity M.L.B Ny Thêu Logo Cam form rộng  Phối Tay Da !!,6172,11,201,0,100011,1520000,1520000,1520000,h-h.1088,4,20,0,2,105,20,4.842105,6837.0,77,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3542283,2529000,1256.3840065192744
10197639119,841425393,"!! Áo khoác gió nam nữ có mũ cao cấp 2 lớp, chất liệu gió tráng bạc chống tia UV chống nắng ngăn gió MANXURY !!",32115,0,108,0,100011,1450000,1450000,1450000,h-h.1088,4,20,0,2,105,20,4.842105,6837.0,77,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3539435,2529000,1256.3840065192744
19237243682,841425393,!! Áo Khoác Varsity Jacket N7 STUDIO bomber bóng chày basic nam nữ form rộng Local Brand !!,26790,0,106,1,100011,2100000,2100000,2100000,h-h.1088,4,20,0,2,105,20,4.842105,6837.0,77,1,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539550,2529000,1126.3110412268354
18937237044,841425393,"!! *** Áo Bomber , Áo Khoác Ngoài Thêu Chữ Ngực Tay Da Cho Nam Nữ Hot 2021 *** !!",5217,0,253,0,100011,2100000,2100000,2100000,h-h.1088,4,20,0,2,105,20,4.842105,6837.0,77,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540723,2529000,1306.0943811118198
18137236607,841425393,"!! [Ảnh+Video thật] Áo Bomber Givenchy nam nữ, áo khoác Bomber GVC tay da viền trắng thêu chữ dọc lưng !!",6670,0,138,0,100011,1450000,1450000,1450000,h-h.1088,4,20,0,2,105,20,4.842105,6837.0,77,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3540825,2529000,1205.9054030342295
19537226570,841425393,!! Áo Khoác Bomber Nam Nữ Ni Phối Tay Da - Áo Bomber Bóng Chày NY Chất Đẹp Có Ảnh Thật Tự Chụp + Đánh Giá Unisex X.Store,5934,0,214,0,100017,1450000,1450000,1450000,h-h.1088,4,20,0,2,105,20,4.842105,6837.0,77,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3542334,2529000,1256.3840065192744
16382929091,841425393,!! Áo khoác Bomber Givenchy Bóng Chày NAM NỮ_ HÌNH THẬT !!,6111,0,172,0,100017,1450000,1450000,1450000,h-h.1088,4,20,0,2,105,20,4.842105,6837.0,77,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540894,2529000,1256.3840065192744
18537233862,841425393,!! Áo bomber nam nữ phối tay trắng chữ R trẻ trung cá tính/ Áo khoác ngoài mặc mùa đông phom rộng unisex_xuongmaythuhien,11382,0,205,0,100017,2100000,2100000,2100000,h-h.1088,4,20,0,2,105,20,4.842105,6837.0,77,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541187,2529000,1306.0943811118198
19237225256,841425393,!! Áo Khoác Bomber NEW YORK - phong cách nam nữ WILL SHOP chất nỉ bông cotton !!,6234,0,239,0,100011,2100000,2100000,2100000,h-h.1088,4,20,0,2,105,20,4.842105,6837.0,77,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3542494,2529000,1256.3840065192744
12895890363,841425393,!! Áo Khoác Bomber Varsity Jacket Bóng Chày Thêu Chữ 𝐑 Chất Da Lộn Lót Dù  Form Rộng Basic Nam Nữ Unisex Couple Ulzzang,10794,0,106,0,100011,2100000,2100000,2100000,h-h.1088,4,20,0,2,105,20,4.842105,6837.0,77,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541886,2529000,1205.9054030342295
14092926775,40021101,Áo khoác sơ mi HEMS nhung form rộng hình thêu,6863,879,996,0,100011,2290000,2290000,2290000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,1,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1181709,2529000,330.1321909198462
19137362143,40021101,Áo khoác ngoài sơ mi Nhung tăm nam nữ unisex,8295,540,870,0,100017,1699900,1699900,1699900,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3508785,2529000,352.655399659864
19438019744,40021101,Áo khoác nam bomber nhung tăm BUMBA cao cấp phong cách Hàn quốc,5325,474,735,0,100017,2390000,2390000,2390000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3365728,2529000,330.1321909198462
19038136622,40021101,Áo khoác bóng chày dáng rộng thời trang cho nam nữ,2,500,705,0,100011,3290000,3290000,3290000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343959,2529000,374.00161564625853
22900160289,40021101,Áo khoác hoodie nỉ trơn nam nữ Unisex có khóa kéo zip form rộng có mũ cực dày dặn,5607,293,303,0,100011,1295000,1295000,1295000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1559497,276.3352567217363
10069179925,40021101,"Áo sơ mi, áo khoác ngoài nhung form rộng tay dài unisex, ullzang Hàn Quốc",8380,523,806,0,100011,1690000,1690000,1690000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,15161272,276.3352567217363
10646327706,40021101,"Áo Khoác Jean UNISEX Form Rộng Nam Nữ, áo khoác bò denim unisex phong cách Hàn Quốc",2890,666,2155,0,100011,1990000,1990000,1990000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17916661,18297000,276.3352567217363
18154266956,40021101,Áo khoác gió có mũ thời trang,547,232,235,0,100011,2690000,2690000,2690000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1608062,352.655399659864
14894001234,40021101,Áo khoác sơ mi jacket cổ bẻ cúc bấm form rộng hình thêu hem,7751,175,186,0,100011,2290000,2290000,2290000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1313307,374.00161564625853
10952330607,40021101,"Áo khoác bomber unisex ⚡ Hot trend ⚡ Áo bomber bóng chày chất nỉ ép dày dặn, mặc đi học, đi chơi",1663,94,906,0,100011,1533000,1533000,1533000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16429700,18297000,276.3352567217363
16587538781,40021101,Áo Khoác Kaki Tay Dài Có Mũ Trùm Phong Cách Hip Hop Thời Trang Xuân Thu Cho Nam,499,262,267,0,100011,2290000,2290000,2290000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608023,276.3352567217363
20654265027,40021101,Áo khoác hoodie dáng rộng phối khoá kéo thời trang,841,279,290,0,100011,1990000,1990000,1990000,HEMS FASHION,125729,114,975,421,29620,114,4.817804,4561.0,99,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1608097,330.1321909198462
21655200050,882405529,"Áo Hoodie Nỉ Unisex Ourtelity Form rộng, Áo khoác Cadirgan Basic Oversize Ulzzang Thu Đông 2022 HN03",17949,514,517,0,100017,1190000,1190000,1190000,Ourtelity.Store,646,6,0,0,8,6,5.0,8133.0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298632,325.87231721896677
23802976130,517027076,Áo Khoác Gió Unisex Nam Nữ Acover Mẫu Mới Cực Chất,5082,1334,1334,0,100011,2000000,2000000,2000000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179134,673.3448772366089
20955431165,517027076,Áo Khoác Gió Unisex Nam Nữ Teelab 2022 MẪu 1:1 Jacket,5079,1854,1854,0,100011,1890000,1890000,1890000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206836,621.236538513043
12197081779,517027076,Áo Khoác Gió Unisex Nam Nữ Teelab Design Studio Mẫu 1:1 Cực Chất 2023,5740,1474,1474,0,100011,1890000,1890000,1890000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205625,671.5622894395854
20155433268,517027076,Áo Khoác Gió Unisex Nam Nữ Teelab Private Collection Mẫu 1:1 cực chất,5015,1554,1554,0,100011,1890000,1890000,1890000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205778,673.3448772366089
18055434658,517027076,Áo khoác Bomber varsity jacket The Bad God Teddy Mẫu 1;1 Cực Chất,19521,2194,2194,0,100011,2390000,2390000,2390000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1205219,649.8831280559099
12397081728,517027076,Áo Khoác Gió Unisex Teelab Vintage Sport Jacket 1:1,5081,1615,1615,0,100017,1890000,1890000,1890000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206403,671.5622894395854
20955432058,517027076,Áo khoác Bomber LOCAL BRAND YPSYCURS Mẫu cực chất,6508,1644,1644,0,100011,2190000,2190000,2190000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205937,673.3448772366089
17287863396,517027076,"Áo khoác , áo phao THOME cao cấp dáng chuẩn nam nữ mẫu chất 2023",9523,2494,2494,0,100017,2390000,2390000,2390000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1176081,649.8831280559099
19155472575,517027076,Áo Khoác Bomber Thome Tay Da Viền Sọc Nam Nữ - Fom Dáng Unisex Mẫu Cực Chất,4902,1384,1384,0,100011,2390000,2390000,2390000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176269,673.3448772366089
18758761099,517027076,Áo Khoác Nhung Tăm Unisex Jacket Mẫu Unisex Nam Nữ,5082,1661,1661,0,100017,2000000,2000000,2000000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179556,649.8831280559099
23502981318,517027076,"Áo Khoác Nỉ , Áo Hoodie Zip mẫu unisex in hình siêu nét 2023",5082,1462,1462,0,100011,1800000,1800000,1800000,Chumini,7148,20,0,0,727,20,4.964789,11692.0,85,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176375,671.5622894395854
18051837212,593341048,"Áo Hoodie Form Rộng Unisex Nam Nữ Teelab samsamshopx, Áo khoác Sweater Chất Nỉ Dày dặn",244647,3332,3335,0,100017,130000,130000,650000,SamsamShopx,594,11,61,49,467,11,4.332162,13636.0,14,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347979,339.78366065839884
18054143945,761876242,"Áo hoodie nam nữ Choose timshopxz,Áo khoác sweater nỉ dáng rộng chất đẹp",109165,3310,3310,0,100017,238000,238000,1190000,Timshopxz,410,10,2,2,67,10,4.728571,5987.0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1660403,339.78366065839884
16087836887,524992096,Áo Khoác nam nữ Varsity Jacket N7 phong cách bomber bóng chày vải  2 lơp bông ấm form rộng thoải mái Winter Official,60000,1200,1200,1,100011,2500000,2500000,2500000,Winter.OfficialStore,3017,17,0,0,23,17,5.0,,57,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228842,324.14989264559887
16387837113,524992096,"Áo Khoác Nam Nữ Bomber Chữ A , phong cách hot trend Chữ A  thểu lụa ,Chất nỉ bông cotton 2 lớp cao cấp Winter",90000,1500,1500,0,100011,1000000,1000000,2500000,Winter.OfficialStore,3017,17,0,0,23,17,5.0,,57,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1228340,324.14989264559887
23200712946,524992096,"Áo Khoác nam nữ Bomber YANKEAS , A , NY phong cách nam nữ chất nỉ bông cotton cao cấp Winter Official Hottrend 2022",120000,900,900,0,100011,2500000,2500000,2500000,Winter.OfficialStore,3017,17,0,0,23,17,5.0,,57,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1228383,329.5219575852767
16330947333,71861331,Áo KHOÁC Hoodie CẦU VỒNG OUTER và Ulzzang Unisex 1hitshop,974,388,3231,0,100017,1790000,1790000,1990000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,3366151,174.87541568550495
21753556820,71861331,Áo KHOÁC Hoodie SOMEWHAT 6 Màu Nam Nữ Ulzzang Unisex 1hitshop,318,43,45,0,100017,1990000,1990000,1990000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823602,174.87541568550495
11989420697,71861331,Áo KHOÁC BOMBER NHUNG PHỐI DA Ulzzang Unisex 1hitshop,158,89,653,0,100017,1990000,1990000,1990000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,4653379,202.59421163181963
13657150690,71861331,Áo KHOÁC Hoodie COLLECTION và Ulzzang Unisex 1hitshop,889,215,4379,0,100017,1790000,1790000,1990000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,1,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,12945055,174.87541568550495
16868408987,71861331,Áo KHOÁC Hoodie KOL & Ulzzang Nam Nữ Unisex 1hitshop,567,90,978,0,100017,1990000,1990000,1990000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11829689,2529000,202.59421163181963
15550534400,71861331,Áo Khoác Dù DIF Ulzzang Nam Nữ Unisex 1hitshop (Form RỘNG NHÌU),316,63,652,0,100017,1590000,1590000,1590000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,7059949,202.59421163181963
11594123927,71861331,Áo KHOÁC Hoodie PHI HÀNH GIA  Nam Nữ Ulzzang Unisex 1hitshop,187,46,336,0,100017,1990000,1990000,1990000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14075088,2529000,174.87541568550495
6953985452,71861331,Áo KHOÁC Hoodie LỬNG CUTE Nữ Ulzzang Unisex 1hitshop,138,24,3560,0,100017,1890000,1890000,1890000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32309917,34065000,174.87541568550495
17621265355,71861331,Áo KHOÁC Hoodie YOUNG AGE và Ulzzang Unisex 1hitshop,742,177,1580,0,100017,1890000,1890000,1990000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,4642284,174.87541568550495
15858128161,71861331,Áo KHOÁC Hoodie T LÀO 2 MÀU Ulzzang Unisex 1hitshop,289,93,1966,0,100017,1990000,1990000,1990000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,5420266,191.13745371984197
14869932209,71861331,Áo KHOÁC Hoodie 20.INCH Nam Nữ Ulzzang Unisex 1hitshop,275,28,230,0,100017,1990000,1990000,1990000,1hitshop,1267416,222,9524,1828,932533,222,4.940644,963.0,99,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,2652504,199.70026163809104
18738707931,634525912,Áo khoác nỉ nam nữ phong cách oversize chất nỉ ngoại siêu đẹp vải dày form rộng,49985,3,2122,0,100017,1290000,1290000,1290000,yinx88store,270,16,3,9,64,16,4.381579,,2,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3224975,2529000,191.13745371984197
14623977581,634525912,Áo khoác bomber nam nữ phong cách ovesize vải dày from rộng unisex 09,53016,0,3073,0,100017,980000,980000,2320000,yinx88store,270,16,3,9,64,16,4.381579,,2,1,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,11182980,191.13745371984197
21852395002,662451722,"Áo Hoodie Form Rộng Unisex Happy kitmistore, Áo khoác Sweater Chất Nỉ Dày dặn",195615,3317,3320,0,100017,130000,130000,650000,Kitmistore,1110,9,9,13,154,9,4.514286,16307.0,7,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181169,329.5219575852767
18255525499,852155549,Áo hoodie DON'T STOP nam nữ Form rộng WILL -  áo khoác nỉ chui đầu form Unisex,5344,1738,1743,0,100011,1290000,1290000,1290000,Tee-Ayy F1,1668,13,17,6,298,13,4.718978,16759.0,45,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1162513,324.14989264559887
16683614034,852155549,Áo Khoác Nike Chính Hãng Nam Nữ Dù 2 Lớp Vải Cao Cấp / áo khoác dù nam nữ chất gió Latizia.vn local brand,1872,76,1445,0,100011,1290000,1290000,1290000,Tee-Ayy F1,1668,13,17,6,298,13,4.718978,16759.0,45,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2948248,2529000,329.5219575852767
19639767227,852155549,ÁO KHOÁC DÙ Sentinials FORM RỘNG NAM NỮ WINDBREAKER @sentinials JACKET áo khoác gió local brand,3820,82,1496,0,100011,1290000,1290000,1290000,Tee-Ayy F1,1668,13,17,6,298,13,4.718978,16759.0,45,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2948243,2529000,329.5219575852767
18355525475,852155549,WINDBREAKER @sentinials JACKET 2 Lớp (Tag cao su) - áo khoác dù nam nữ From unisex,3597,1726,1726,0,100011,1250000,1250000,1290000,Tee-Ayy F1,1668,13,17,6,298,13,4.718978,16759.0,45,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1162510,324.14989264559887
20554567976,881548057,"Áo khoác nỉ hoodies KHN3, áo bomber form rộng Oversize Unisex",24991,323,324,0,100017,990000,990000,1190000,Lowkey..Shop,510,6,0,0,5,6,5.0,9463.0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1549159,324.14989264559887
19354638675,86428627,"Áo Khoác Lông Cừu Không Mũ Dày Dặn Phối Sọc Kẻ Tay Áo, Dành Cho Mùa Đông Năm Nay",119967,1666,1666,0,100011,1920000,1920000,1920000,Nhuys_Store,9,20,0,0,20,20,5.0,,57,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511899,649.8831280559099
